Order ID,Order Date,Ship Date,Order Priority,Country Code,Product ID,Sales Channel,Units Sold,Unit Price,Unit Cost
626109397,8/7/2012,9/15/2012,C,UKR,2103,Online,8539,205.7,117.11
626322257,4/15/2016,5/5/2016,M,#N/A,3127,Offline,1529,81.73,56.67
626453149,5/24/2013,6/10/2013,C,PRT,8293,Offline,263,437.2,263.33
627003753,2/19/2010,3/26/2010,M,ROU,8875,Offline,3199,421.89,364.69
627432048,6/2/2015,6/23/2015,C,CYP,3127,Online,9941,81.73,56.67
628055179,4/26/2016,5/13/2016,M,EST,8681,Offline,4339,651.21,524.96
628515231,12/25/2015,2/1/2016,L,SVK,5988,Online,479,154.06,90.93
628595054,9/8/2011,10/21/2011,M,HUN,4594,Offline,4100,9.33,6.92
629301440,7/19/2010,7/29/2010,L,IRL,7331,Offline,3135,255.28,159.42
630219399,2/21/2014,3/14/2014,L,SRB,7331,Offline,4780,255.28,159.42
630931794,3/3/2013,4/1/2013,H,MNE,7331,Offline,5593,255.28,159.42
631172120,3/15/2012,4/20/2012,C,GEO,8875,Offline,6711,421.89,364.69
631460940,9/25/2014,10/5/2014,M,SVN,8875,Offline,2180,421.89,364.69
631463515,8/21/2012,9/25/2012,L,CZE,2455,Offline,2942,109.28,35.84
633312737,7/17/2011,8/11/2011,L,FRA,8875,Offline,167,421.89,364.69
633806264,4/15/2014,4/26/2014,M,FRA,2455,Online,6213,109.28,35.84
633992946,1/4/2014,1/6/2014,H,HUN,4594,Offline,1456,9.33,6.92
634033286,1/14/2014,1/15/2014,M,NOR,3127,Offline,3394,81.73,56.67
636278617,2/2/2014,3/22/2014,H,ITA,4594,Online,7837,9.33,6.92
636360585,2/5/2013,3/8/2013,H,PRT,2103,Offline,2093,205.7,117.11
636907756,2/26/2015,4/1/2015,C,GEO,5988,Online,4013,154.06,90.93
637040793,7/26/2015,8/4/2015,L,SVK,8969,Online,3382,152.58,97.44
637188422,3/20/2014,4/29/2014,C,FRA,8293,Online,7069,437.2,263.33
638041150,10/9/2012,11/28/2012,L,BIH,7331,Online,9410,255.28,159.42
638314521,9/17/2012,10/15/2012,H,#N/A,8875,Online,306,421.89,364.69
638593900,10/26/2012,12/12/2012,L,SWE,8293,Online,2981,437.2,263.33
638856971,7/24/2013,8/21/2013,M,BLR,3127,Online,829,81.73,56.67
638937652,8/12/2013,9/6/2013,L,NOR,4594,Offline,4705,9.33,6.92
638957822,5/31/2017,6/24/2017,M,SVK,1270,Online,673,47.45,31.79
639126908,3/30/2011,5/10/2011,C,BIH,2103,Online,710,205.7,117.11
640295922,4/1/2015,4/3/2015,M,BIH,7331,Online,6647,255.28,159.42
640394628,10/19/2015,11/7/2015,H,BIH,8681,Offline,5856,651.21,524.96
640476596,10/21/2014,10/24/2014,H,ISL,4594,Online,112,9.33,6.92
641537463,11/2/2015,12/14/2015,H,BGR,8681,Online,4047,651.21,524.96
642123687,5/25/2011,5/30/2011,M,GRC,1270,Online,7523,47.45,31.79
642953670,10/27/2015,12/9/2015,M,NLD,1270,Offline,3134,47.45,31.79
643027484,5/11/2011,5/18/2011,H,ISL,8875,Online,4977,421.89,364.69
643259227,4/26/2012,4/26/2012,L,CHE,8875,Offline,3555,421.89,364.69
643448483,7/9/2017,7/25/2017,L,GRC,4594,Online,9560,9.33,6.92
643770778,7/24/2015,7/31/2015,L,GEO,3127,Offline,4934,81.73,56.67
644592607,7/6/2016,7/31/2016,H,BLR,8681,Offline,8131,651.21,524.96
645111024,9/12/2016,9/26/2016,C,GRC,8875,Offline,1543,421.89,364.69
645309722,10/1/2016,11/6/2016,C,ARM,8875,Offline,342,421.89,364.69
645701968,6/20/2013,7/21/2013,L,NOR,2103,Offline,6416,205.7,117.11
645956456,2/20/2016,4/8/2016,H,POL,7331,Offline,1725,255.28,159.42
646691596,11/14/2016,12/13/2016,H,AUT,1270,Online,9269,47.45,31.79
646981704,10/13/2010,11/23/2010,M,FIN,7331,Online,5118,255.28,159.42
647943866,4/7/2011,4/18/2011,M,ALB,2455,Online,9843,109.28,35.84
650078475,6/9/2010,6/18/2010,H,HRV,8681,Online,1522,651.21,524.96
650208079,2/29/2016,3/19/2016,H,EST,1270,Online,9875,47.45,31.79
651247489,6/11/2014,7/2/2014,C,BGR,5988,Offline,7459,154.06,90.93
651895511,10/12/2012,11/1/2012,L,LIE,7331,Offline,9223,255.28,159.42
652252137,9/7/2010,9/26/2010,L,GBR,5988,Online,4757,154.06,90.93
652501904,2/21/2012,3/25/2012,M,SVN,2103,Online,8668,205.7,117.11
653087270,12/2/2010,12/7/2010,H,ALB,8969,Online,1891,152.58,97.44
653152501,12/17/2015,12/22/2015,M,MKD,1270,Offline,1194,47.45,31.79
653548610,2/9/2017,2/21/2017,C,EST,1270,Offline,8412,47.45,31.79
653800523,4/19/2014,4/23/2014,H,CHE,3127,Offline,2958,81.73,56.67
653909957,3/23/2016,4/6/2016,M,SVK,8681,Online,5342,651.21,524.96
653920686,1/11/2010,1/18/2010,C,ROU,8969,Online,8517,152.58,97.44
655287110,2/18/2015,2/22/2015,H,PRT,7940,Offline,2873,668.27,502.54
655328738,2/10/2014,3/22/2014,C,POL,2103,Offline,5191,205.7,117.11
656244552,5/28/2014,6/19/2014,C,GRC,4594,Offline,6201,9.33,6.92
656689155,6/24/2011,8/9/2011,C,SWE,7940,Offline,7769,668.27,502.54
659193694,5/31/2015,6/11/2015,M,SRB,8681,Online,8918,651.21,524.96
659196269,4/26/2013,6/1/2013,L,HRV,7940,Online,9680,668.27,502.54
659671771,7/28/2015,7/29/2015,C,RUS,8293,Offline,391,437.2,263.33
660312926,12/18/2016,1/5/2017,C,EST,2455,Offline,123,109.28,35.84
660481584,3/11/2016,4/20/2016,M,UKR,8681,Offline,33,651.21,524.96
662623488,6/26/2014,7/11/2014,C,MLT,8875,Offline,3870,421.89,364.69
663080108,11/21/2011,12/10/2011,H,PRT,8875,Online,8994,421.89,364.69
665786778,7/24/2010,8/15/2010,L,ROU,4594,Offline,9958,9.33,6.92
665817677,9/26/2015,10/10/2015,C,SRB,4594,Online,9102,9.33,6.92
666483724,7/28/2014,8/31/2014,C,MKD,7940,Online,6199,668.27,502.54
666921460,9/14/2014,10/10/2014,H,DNK,2103,Online,5735,205.7,117.11
667054498,2/11/2015,2/12/2015,H,PRT,3127,Online,5104,81.73,56.67
667324435,10/18/2012,10/31/2012,L,SMR,7331,Online,4985,255.28,159.42
667420995,1/16/2010,1/18/2010,C,ARM,3127,Online,3559,81.73,56.67
668280589,2/11/2013,3/28/2013,L,PRT,8875,Online,7932,421.89,364.69
669353473,6/24/2014,7/7/2014,C,BLR,4594,Online,5422,9.33,6.92
669550883,7/30/2015,9/16/2015,H,BLR,8293,Offline,3840,437.2,263.33
670274865,10/4/2012,11/13/2012,C,CHE,5988,Online,8082,154.06,90.93
671616399,11/6/2012,12/10/2012,C,MCO,5988,Offline,5072,154.06,90.93
672330081,10/31/2010,11/29/2010,L,BGR,8681,Online,6266,651.21,524.96
672856652,6/27/2014,8/3/2014,C,#N/A,7940,Online,2091,668.27,502.54
674060428,12/15/2012,12/17/2012,L,BLR,2103,Online,8315,205.7,117.11
677851569,2/22/2011,3/2/2011,M,ITA,7940,Offline,198,668.27,502.54
679039466,6/3/2012,7/5/2012,H,SWE,8293,Offline,1723,437.2,263.33
679108560,4/27/2014,6/11/2014,M,LIE,7940,Online,2169,668.27,502.54
680325210,6/21/2017,7/23/2017,C,FIN,5988,Online,2203,154.06,90.93
681713092,3/8/2010,3/22/2010,H,BLR,1270,Online,2908,47.45,31.79
682066285,5/26/2013,7/13/2013,H,BEL,5988,Online,7426,154.06,90.93
682162415,1/16/2016,2/26/2016,C,ROU,8875,Offline,5873,421.89,364.69
682314765,11/26/2015,12/20/2015,L,DEU,1270,Offline,956,47.45,31.79
684239947,8/24/2013,8/31/2013,L,SWE,8293,Online,661,437.2,263.33
684853637,2/15/2012,4/3/2012,H,PRT,2455,Offline,2265,109.28,35.84
685233008,9/26/2011,10/17/2011,C,POL,7331,Online,4529,255.28,159.42
685596930,4/29/2016,6/16/2016,L,MNE,2455,Online,2222,109.28,35.84
687374913,1/10/2010,2/26/2010,M,GRC,2103,Online,8367,205.7,117.11
688650786,6/23/2010,8/7/2010,H,SWE,7940,Offline,5926,668.27,502.54
688698422,3/12/2017,4/1/2017,H,NLD,5988,Offline,22,154.06,90.93
688903129,5/31/2017,7/2/2017,M,BGR,7940,Online,600,668.27,502.54
689349019,6/10/2013,7/23/2013,H,HUN,8293,Offline,2548,437.2,263.33
689421546,1/10/2010,1/31/2010,H,ITA,2455,Online,4011,109.28,35.84
690220630,11/4/2016,11/19/2016,C,NLD,7940,Online,477,668.27,502.54
691383635,2/10/2013,3/19/2013,M,SVN,5988,Offline,4637,154.06,90.93
691760861,12/27/2016,1/28/2017,C,BLR,2455,Offline,6266,109.28,35.84
692555224,1/9/2015,2/1/2015,M,CZE,8875,Online,1336,421.89,364.69
692704999,12/23/2016,1/24/2017,C,ITA,7940,Online,5657,668.27,502.54
692757356,5/2/2017,5/12/2017,H,DEU,8875,Offline,1151,421.89,364.69
692952191,12/14/2012,1/4/2013,M,GBR,8293,Online,8807,437.2,263.33
693210542,6/25/2012,8/13/2012,L,ARM,8875,Online,5259,421.89,364.69
693583905,12/5/2011,1/6/2012,M,CZE,8875,Offline,5745,421.89,364.69
693831098,6/23/2015,7/14/2015,H,ROU,7331,Offline,8895,255.28,159.42
694771802,3/16/2013,3/21/2013,H,NLD,7331,Offline,7270,255.28,159.42
694914710,8/23/2010,9/25/2010,C,ALB,8293,Offline,9560,437.2,263.33
695059764,5/21/2011,6/29/2011,C,BEL,8293,Offline,2485,437.2,263.33
696197879,3/19/2010,3/26/2010,H,AND,2103,Online,9278,205.7,117.11
696839892,12/17/2015,1/2/2016,C,MKD,8681,Offline,9264,651.21,524.96
696844613,3/3/2017,3/22/2017,M,NOR,8875,Online,661,421.89,364.69
697617518,6/13/2012,7/7/2012,M,#N/A,8875,Offline,9381,421.89,364.69
697638976,3/16/2015,3/26/2015,L,SRB,5988,Offline,5731,154.06,90.93
700069701,1/10/2016,1/21/2016,L,#N/A,5988,Offline,5037,154.06,90.93
700304019,11/23/2014,12/21/2014,M,SVN,3127,Offline,4376,81.73,56.67
701298367,12/8/2011,1/6/2012,M,GRC,3127,Offline,8626,81.73,56.67
702357947,1/5/2014,2/4/2014,L,IRL,3127,Offline,2179,81.73,56.67
702815854,5/16/2010,6/6/2010,L,DNK,7940,Online,7684,668.27,502.54
703966844,11/18/2013,11/30/2013,C,SRB,8969,Offline,8288,152.58,97.44
704139363,7/17/2017,8/31/2017,M,MKD,1270,Offline,9340,47.45,31.79
704233348,11/17/2016,11/26/2016,L,ITA,4594,Offline,7152,9.33,6.92
704361665,1/30/2016,3/1/2016,C,SVK,7940,Online,5124,668.27,502.54
706176555,2/13/2015,2/26/2015,C,ISL,5988,Offline,2190,154.06,90.93
706301438,1/23/2012,2/11/2012,M,GRC,7940,Offline,9146,668.27,502.54
707661855,12/31/2016,1/26/2017,M,LUX,4594,Offline,1723,9.33,6.92
707718932,12/30/2010,1/6/2011,M,MKD,4594,Online,8614,9.33,6.92
708320605,9/18/2016,10/5/2016,L,SMR,4594,Offline,6662,9.33,6.92
709071195,6/18/2012,8/2/2012,C,CYP,7940,Online,8778,668.27,502.54
709105527,4/29/2012,5/1/2012,C,NOR,2455,Online,8938,109.28,35.84
709276759,1/12/2017,3/1/2017,L,ROU,2455,Offline,9610,109.28,35.84
712595832,3/24/2015,3/28/2015,H,UKR,1270,Online,1797,47.45,31.79
713009965,11/15/2016,12/16/2016,H,AND,7940,Online,4348,668.27,502.54
713357150,5/9/2012,6/3/2012,H,DNK,2455,Offline,7088,109.28,35.84
714165675,1/8/2014,2/2/2014,C,POL,1270,Offline,6348,47.45,31.79
715309798,1/6/2013,2/10/2013,M,ITA,2103,Online,4920,205.7,117.11
715863835,1/7/2012,1/26/2012,C,SWE,5988,Online,8872,154.06,90.93
716054379,3/4/2016,3/26/2016,L,AND,4594,Offline,5258,9.33,6.92
716411006,1/27/2014,2/17/2014,L,LVA,3127,Online,792,81.73,56.67
717833220,3/22/2014,4/3/2014,C,SRB,5988,Offline,1657,154.06,90.93
719293630,2/2/2011,2/25/2011,M,NLD,8681,Offline,3824,651.21,524.96
719404351,12/21/2011,1/10/2012,H,FIN,8681,Online,6589,651.21,524.96
719730079,4/8/2012,5/6/2012,H,NLD,2455,Offline,2979,109.28,35.84
720229613,3/7/2015,3/11/2015,C,#N/A,4594,Online,803,9.33,6.92
720878922,6/22/2012,8/1/2012,H,LIE,7331,Online,2948,255.28,159.42
720931279,10/30/2012,11/18/2012,L,ISL,8969,Offline,8441,152.58,97.44
721318805,11/29/2015,12/9/2015,L,CHE,4594,Offline,3118,9.33,6.92
722233331,3/31/2017,4/6/2017,H,ESP,5988,Online,3747,154.06,90.93
722248780,4/6/2012,4/8/2012,H,CHE,8969,Online,8319,152.58,97.44
723893725,2/13/2013,3/11/2013,C,BIH,7940,Online,5095,668.27,502.54
724085128,1/21/2014,2/10/2014,M,GEO,4594,Offline,1735,9.33,6.92
726223170,6/27/2015,7/31/2015,C,CHE,7331,Offline,4429,255.28,159.42
727175891,7/19/2013,9/7/2013,H,ITA,8875,Offline,6360,421.89,364.69
727426946,12/15/2013,2/3/2014,L,AND,5988,Offline,653,154.06,90.93
727821767,2/26/2016,3/16/2016,L,AND,8293,Online,7489,437.2,263.33
727997720,7/2/2014,7/19/2014,C,CYP,5988,Offline,9558,154.06,90.93
728793370,6/27/2011,8/12/2011,L,ALB,8293,Offline,5009,437.2,263.33
729373586,6/15/2014,7/5/2014,C,IRL,8681,Offline,6707,651.21,524.96
730490243,7/12/2010,7/14/2010,H,LIE,8875,Online,7151,421.89,364.69
732703387,1/9/2014,1/28/2014,H,LTU,1270,Online,2069,47.45,31.79
733636796,8/20/2012,9/15/2012,M,UKR,8875,Online,8286,421.89,364.69
733648812,12/18/2012,12/24/2012,M,LUX,2103,Online,1842,205.7,117.11
734189975,11/10/2014,11/29/2014,H,DEU,2103,Online,1984,205.7,117.11
734318292,1/21/2014,3/4/2014,M,PRT,8681,Online,9956,651.21,524.96
735445678,7/5/2011,7/22/2011,H,POL,1270,Offline,3574,47.45,31.79
736240041,2/11/2017,2/20/2017,L,SVN,7940,Offline,8644,668.27,502.54
737095344,7/31/2013,9/13/2013,L,ARM,8969,Offline,1747,152.58,97.44
737736070,10/19/2012,11/3/2012,L,SWE,2103,Offline,1352,205.7,117.11
740300261,3/17/2016,4/23/2016,M,CYP,7331,Online,153,255.28,159.42
741690289,3/23/2012,5/10/2012,C,ROU,8875,Offline,1494,421.89,364.69
741866242,7/28/2010,9/13/2010,H,UKR,7940,Online,3562,668.27,502.54
741964948,2/13/2011,2/26/2011,C,UKR,2103,Offline,2771,205.7,117.11
742100560,1/4/2017,1/17/2017,C,SMR,8969,Offline,2902,152.58,97.44
742569196,9/30/2014,11/17/2014,M,LUX,5988,Online,1581,154.06,90.93
742843854,8/22/2013,9/4/2013,M,POL,1270,Online,2859,47.45,31.79
743619334,5/27/2014,7/9/2014,L,HUN,8293,Offline,2341,437.2,263.33
743769109,5/10/2016,5/11/2016,M,MLT,5988,Online,6662,154.06,90.93
744583642,8/14/2010,9/26/2010,H,ESP,2455,Online,7701,109.28,35.84
744683635,2/13/2010,4/1/2010,L,LUX,5988,Offline,7291,154.06,90.93
745467269,5/8/2014,6/23/2014,M,RUS,2455,Offline,9186,109.28,35.84
746563756,3/14/2014,4/12/2014,C,NOR,8293,Offline,3661,437.2,263.33
747327220,8/18/2014,9/15/2014,H,ROU,8969,Online,9587,152.58,97.44
747774398,3/8/2017,4/3/2017,M,NLD,8875,Offline,1916,421.89,364.69
747826755,7/17/2017,7/22/2017,C,MKD,8681,Offline,7410,651.21,524.96
747955071,9/27/2016,10/25/2016,H,UKR,2455,Offline,5382,109.28,35.84
748357188,6/26/2010,7/20/2010,C,ITA,7331,Offline,4377,255.28,159.42
750047194,7/31/2012,9/18/2012,M,AUT,4594,Online,4487,9.33,6.92
750439441,11/15/2016,12/29/2016,H,NOR,8969,Online,562,152.58,97.44
750959146,1/5/2016,1/25/2016,M,MNE,7331,Online,4354,255.28,159.42
752792918,4/29/2012,5/12/2012,M,NOR,4594,Offline,7008,9.33,6.92
753166282,10/9/2011,11/25/2011,H,ESP,4594,Online,7495,9.33,6.92
754227149,10/20/2012,11/24/2012,H,MCO,8681,Online,1429,651.21,524.96
754541289,12/12/2014,12/19/2014,L,AND,3127,Offline,4390,81.73,56.67
755318915,6/10/2011,6/25/2011,H,ITA,2455,Online,4507,109.28,35.84
755605590,8/31/2010,9/11/2010,M,CZE,8969,Online,9340,152.58,97.44
756252324,1/18/2010,2/9/2010,L,SVN,4594,Online,723,9.33,6.92
756395232,1/22/2015,3/13/2015,H,CZE,8875,Online,3013,421.89,364.69
757468974,3/14/2013,3/23/2013,H,MCO,1270,Online,757,47.45,31.79
759086453,2/21/2011,2/27/2011,L,CZE,7940,Online,9405,668.27,502.54
759594142,7/10/2017,7/12/2017,C,MKD,5988,Offline,9641,154.06,90.93
760280358,8/1/2012,8/21/2012,M,#N/A,8681,Offline,2708,651.21,524.96
760346877,7/29/2016,8/6/2016,M,POL,7940,Online,2392,668.27,502.54
760619390,3/2/2012,4/16/2012,C,BIH,5988,Online,3035,154.06,90.93
761724030,6/26/2015,8/13/2015,H,#N/A,1270,Online,9923,47.45,31.79
761887109,9/20/2016,10/14/2016,M,BEL,2455,Offline,8181,109.28,35.84
762117564,2/26/2011,3/28/2011,M,UKR,3127,Online,6378,81.73,56.67
762655293,10/16/2010,11/11/2010,H,FRA,3127,Online,5504,81.73,56.67
764483058,7/6/2014,8/5/2014,C,LTU,8875,Offline,6380,421.89,364.69
764592492,6/9/2016,7/19/2016,M,ITA,8681,Offline,8764,651.21,524.96
764811360,9/19/2012,9/30/2012,C,FRA,2103,Online,3532,205.7,117.11
764837539,9/6/2016,9/6/2016,L,DNK,7331,Online,1279,255.28,159.42
765101468,3/14/2014,4/6/2014,H,LVA,8293,Online,9382,437.2,263.33
765552079,6/10/2011,7/17/2011,M,SVK,8969,Offline,2727,152.58,97.44
765734040,7/10/2017,8/4/2017,L,SMR,4594,Online,6574,9.33,6.92
765858924,6/19/2014,7/21/2014,H,ROU,7940,Offline,3530,668.27,502.54
766118133,10/9/2010,10/10/2010,C,SWE,7940,Offline,235,668.27,502.54
767490565,1/16/2016,2/23/2016,H,NLD,2455,Online,6368,109.28,35.84
768230426,5/31/2010,6/22/2010,C,BGR,8969,Online,5310,152.58,97.44
768676316,1/6/2014,2/8/2014,L,HUN,5988,Offline,7259,154.06,90.93
770821654,7/26/2014,8/19/2014,C,#N/A,8681,Offline,2112,651.21,524.96
771674382,2/14/2013,3/21/2013,L,FIN,5988,Offline,4453,154.06,90.93
772643411,7/19/2010,8/25/2010,L,SWE,2103,Online,1210,205.7,117.11
772893178,1/2/2012,1/2/2012,L,SMR,1270,Offline,5122,47.45,31.79
773645913,1/22/2011,1/28/2011,H,UKR,8293,Online,7873,437.2,263.33
774698626,3/12/2016,4/7/2016,L,BGR,4594,Online,9394,9.33,6.92
774926936,11/24/2014,11/27/2014,M,CZE,4594,Offline,6956,9.33,6.92
775008904,11/26/2013,1/2/2014,M,LIE,7331,Online,1212,255.28,159.42
775347936,6/27/2013,7/8/2013,C,HRV,7331,Offline,1539,255.28,159.42
775849616,2/17/2012,3/5/2012,C,PRT,8681,Offline,9997,651.21,524.96
777018630,2/19/2016,3/19/2016,L,POL,5988,Online,5935,154.06,90.93
780590045,9/10/2013,10/3/2013,H,BGR,8875,Offline,2796,421.89,364.69
780899035,6/13/2012,7/30/2012,H,SVK,8293,Offline,4233,437.2,263.33
781083571,6/9/2016,6/18/2016,C,HRV,2455,Online,8841,109.28,35.84
781416594,11/9/2015,12/23/2015,M,ARM,8875,Offline,7390,421.89,364.69
783116900,2/26/2017,3/14/2017,L,GBR,2455,Online,548,109.28,35.84
783594977,4/25/2017,5/1/2017,H,UKR,8875,Offline,2022,421.89,364.69
783913838,2/5/2013,3/9/2013,H,#N/A,8969,Online,6380,152.58,97.44
784397923,6/3/2013,6/15/2013,C,DNK,8969,Offline,9631,152.58,97.44
785364806,2/12/2015,3/21/2015,M,BLR,7940,Offline,5754,668.27,502.54
786318385,7/11/2017,8/23/2017,M,NLD,1270,Offline,7939,47.45,31.79
789484250,7/5/2011,7/30/2011,M,CZE,8969,Online,4789,152.58,97.44
789760196,12/6/2016,1/2/2017,C,ARM,3127,Online,6447,81.73,56.67
790149009,5/23/2011,5/29/2011,C,EST,8293,Online,1505,437.2,263.33
791692674,10/17/2013,11/24/2013,L,BEL,4594,Online,8310,9.33,6.92
791890084,11/22/2014,12/15/2014,H,BEL,2103,Offline,6728,205.7,117.11
792178905,6/3/2017,7/21/2017,L,MCO,2103,Online,2197,205.7,117.11
792792594,11/25/2015,1/2/2016,M,#N/A,7940,Offline,3801,668.27,502.54
795141351,2/20/2010,2/24/2010,H,GRC,1270,Offline,8850,47.45,31.79
796418511,2/12/2017,3/23/2017,L,MKD,8875,Online,6791,421.89,364.69
797202146,10/10/2013,11/17/2013,M,RUS,1270,Online,8685,47.45,31.79
797316300,11/29/2016,11/29/2016,H,SRB,1270,Offline,2466,47.45,31.79
797461354,1/30/2010,2/5/2010,H,CHE,1270,Online,5391,47.45,31.79
797718417,8/28/2010,10/15/2010,L,FRA,2103,Offline,1462,205.7,117.11
797788369,11/27/2016,11/28/2016,L,#N/A,8681,Online,2162,651.21,524.96
799109733,3/14/2013,4/29/2013,C,MKD,2455,Online,3183,109.28,35.84
799848306,3/11/2016,4/23/2016,C,GRC,7940,Offline,1743,668.27,502.54
800045716,4/16/2017,5/14/2017,M,GRC,3127,Online,161,81.73,56.67
800352561,9/28/2012,10/21/2012,H,FIN,5988,Online,963,154.06,90.93
